image_path,text
dataset/images\camisetas (120).png,Camiseta tipo deportiva delantera y posterior de color negro mangas largas de color negro puños de color negro cuello militar con cierre de color negro logo pequeño en el pecho izquierdo
dataset/images\camisetas (121).png,Camiseta tipo deportiva delantera y posterior de color negro con lineas grusas laterales de color verde fosforecente mangas largas de color negro puños de color negro cuello redondo de color negro sin ningun logo
dataset/images\camisetas (122).png,Camiseta tipo deportiva delantera y posterior de color negro mangas largas de color negro puños de color negro cuello militar con cierre de color negro logo pequeño en el centro del pecho
dataset/images\camisetas (123).png,Camiseta tipo deportiva delantera y posterior sublimadas de color azul marino mangas cortas de color azul marino con rayas naranjas puños sublimados cuello redondo de color azul marino logo pequeño en el pecho derecho
dataset/images\camisetas (124).png,Camiseta tipo deportiva delantera y posterior de color rgb(0 122 112) mangas cortas de color rgb(0 122 112) puños de color rgb(0 122 112) cuello redondo de color rgb(0 122 112) logo pequeño en el centro del pecho
dataset/images\camisetas (125).png,Camiseta tipo deportiva delantera y posterior de color negro mangas cortas de color ris puños de color negro cuello redondo de color negro logo pequeño en el centro del pecho
dataset/images\camisetas (126).png,Camiseta tipo deportiva delantera y posterior de color negro mangas de color negro con una linea color blanco puños negros cuello redondo color negro logo grande en el centro del pecho
dataset/images\camisetas (127).png,Camiseta tipo deportiva delantera y posterior sublimado de color negro con gris y rayas diagonales guresas desde la izquierda mangas cortas de color dorado puños de color negro cuello redondo de color dorado logo pequeño en el pecho derecho
dataset/images\camisetas (128).png,Camiseta tipo deportiva delantera y posterior sublimado de color celeste mangas largas de color celeste con varias rayas horizontales de color negro puños dobles de color negro cuello redondo de color celeste logo pequeño en el pecho derecho
dataset/images\camisetas (129).png,Camiseta tipo deportiva delantera y posterior sublimado de color azul marino son los hombros rayados en celeste y blanco mangas cortas sublimadas puños de color azul marino cuello en forma de V de color azul marino logo pequeño en el pecho izquierdo y derecho
dataset/images\camisetas (130).png,Camiseta tipo deportiva delantera y posterior de color rgb(31 86 187) mangas largas de color rgb(31 86 187) y la mitad de azul marino puños delgados de color azul marino cuello militar de color rgb(31 86 187) con cierre de colorblanco logo pequeño en el pecho derecho
dataset/images\camisetas (131).png,Camiseta tipo deportiva delantera y posterior de color rgb(161 184 166) mangas cortas  de color rgb(161 184 166) puños de color rgb(161 184 166) cuello redondo de color rgb(161 184 166) logo mediano en el centro del pecho
dataset/images\camisetas (132).png,Camiseta tipo deportiva delantera y posterior de color negro mangas cortas de color negro puños de color negro cuello redondo de color negro logo pequeño en el centro del pecho
dataset/images\camisetas (133).png,Camiseta tipo deportiva delantera y posterior de color negro mangas cortas de color negro puños de color negro cuello redondo de color negro logo pequeño en el centro del pecho
dataset/images\camisetas (134).png,Camiseta tipo deportiva delantera y posterior de color negro mangas cortas de color gris puños de color gris cuello redondo de color negro y gris logo pequeño en el centro del pecho
dataset/images\camisetas (135).png,Camiseta tipo deportiva delantera y posterior de color negro mangas cortas de color negro puños de color negro cuello redondo de color negro logo pequeño en el centro del pecho
dataset/images\camisetas (136).png,Camiseta tipo deportiva delantera y posterior de color negro y laterales de color rojo degradados mangas cortas de color negro puños de color negro cuello redondo de color rojo logo pequeño en el pecho izquierdo y derecho
dataset/images\camisetas (137).png,Camiseta tipo deportiva delantera y posterior de color negro mangas cortas de color blanco con rayas horizontales delgadas de color negro puños de color blanco cuello redondo de color negro logo pequeño en el pecho izquierdo
dataset/images\camisetas (138).png,Camiseta tipo deportiva delantera y posterior sublimadas de color celeste con degradado hacia debajo blanco mangas cortas de color celeste puños de color celeste cuello redondo de color celeste sin ningun logo
dataset/images\camisetas (139).png,Camiseta tipo deportiva delantera y posterior de color rgb(52 78 67) mangas cortas de color rgb(52 78 67) puños de color rgb(52 78 67) cuello redondo de color rgb(52 78 67) logo pequeño en el centro del pecho
dataset/images\camisetas (140).png,Camiseta tipo deportiva delantera y posterior de color rgb(35 44 77) en los hombros una raya gris mangas cortas de color rgb(35 44 77) puños de color rgb(35 44 77) cuello redondo de color rgb(35 44 77) logo pequeño en el pecho izquierdo
dataset/images\camisetas (141).png,Camiseta tipo deportiva delantera y posterior de color blanco con trinagulo de color gris en la axila mangas largas de color blanco puños de color blanco cuello redondo de color blanco logo pequeño en el centro del pecho
dataset/images\camisetas (142).png,Camiseta tipo deportiva delantera y posterior de color negro mangas largas de color negro puños de color negro cuello redondo de color negro sin ningun logo
dataset/images\camisetas (143).png,Camiseta tipo deportiva delantera y posterior de colorgris con una raya negra del hombro a la axila mangas largas de color gris puños de grisblanco cuello redondo de color gris logo grande en el centro del pecho
dataset/images\camisetas (144).png,Camiseta tipo deportiva delantera y posterior sublimados de color azul marino con degradado hacia debajo con blanco mangas largas de color azul marino puños de color azul marino cuello redondo de color marinosin ningun logo
dataset/images\camisetas (145).png,Camiseta tipo deportiva delantera y posterior de color negro mangas cortas de color negro puños de color negro cuello redondo de color negro logo mediano en el centro del pecho
dataset/images\camisetas (146).png,Camiseta tipo deportiva delantera y posterior de color blanco  mangas largas de color blanco puños dobles de color blanco cuello militar de color blanco y cierre de color negro logo pequeño en el pecho izquierdo
dataset/images\camisetas (147).png,Camiseta tipo deportiva delantera y posterior de color blanco mangas largas de color gris puños de color gris cuello redondo de color gris logo pequeño en el pecho derecho
dataset/images\camisetas (148).png,Camiseta tipo deportiva delantera y posterior sublimadas de color negro con degradado gris hacia debajo mangas largas de color negro puños de color negro cuello redondo de color negro logo pequeño en el pecho izquierdo
dataset/images\camisetas (149).png,Camiseta tipo deportiva delantera y posterior sublimados de color negro con verde desde la derecha mangas cortas sublimadas puños sublimados cuello redondo de color verde logo pequeño en el pecho izquierdo
dataset/images\camisetas (150).png,Camiseta tipo deportiva delantera y posterior sublimados de color negro con degradado hacia debajo de color rojo mangas largas de color negro puños de color negro cuello redondo de color negro sin ningun logo
dataset/images\camisetas (151).png,Camiseta tipo deportiva delantera y posterior sublimados de color blanco con rayas laterales en forma de ola con colores negro y naranja mangas cortas sublimadas puños de color naranja cuello redondo de color blanco sin ningun logo
dataset/images\camisetas (152).png,Camiseta tipo deportiva delantera y posterior sublimados de color blanco so rayas desde la izquierda de color azul marino y dorado mangas cortas sublimadas puños de color azul marino y blanco cuello redondo con punta de color dorado logo pequeño pecho izquierdo y derecho
dataset/images\camisetas (153).png,Camiseta tipo deportiva delantera y posterior sublimados de color blanco con rayas laterales en forma de ola con colores negro y naranja mangas cortas sublimadas puños de color naranja cuello redondo de color blanco sin ningun logo
dataset/images\camisetas (154).png,Camiseta tipo deportiva delantera y posterior de color negro con color amarillo en la axila mangas largas de color negro con 3 rayas de color blanco desde el codo puños de negro  cuello militar con cierre de color negro logo pequeño en el pecho izquierdo y derecho
dataset/images\camisetas (155).png,Camiseta tipo deportiva delantera y posterior de color blanco mangas largas de color blanco puños de color blanco cuello militar con cierre de color blanco logo pequeño en el pecho izquierdo y derecho logo mediano horizontal el centro del pecho
dataset/images\camisetas (156).png,Camiseta tipo deportiva delantera y posterior de color negro con una raya vertical gris en medio de la deantera mangas largas de color negro puños dobles de color negro cuello  militar de color negro y cierre de color gris logo pequeño en el pecho derecho
dataset/images\camisetas (157).png,Camiseta tipo deportiva delantera y posterior de color celeste mangas largas de color celeste con e rayas desde el hombro de color azul marino puños dobles de color celeste cuello redondo de color celeste logo pequeño en el pecho izquierdo y derecho logo mediano horizontal en el centro del pecho
